brand, name, size, Orig, Current, Save, Url,
"Pantofola","D'Oro Lazzarini SG Boots - White/Black","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11","0.0","119.99","-119.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-D%27Oro-Lazzarini-SG-Soft-Ground-Soccer-Cleats-WhiteBlack-48787.aspx",
"Pantofola","D'Oro Cometa Vitello FG Boots - White/Orange","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","99.99","-99.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Cometa-Vitello-FG-Firm-Ground-Soccer-Cleats-WhiteOrange-48829.aspx",
"Pantofola","D'Oro Cometa Vitello Combi Boots - White/Orange","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","99.99","-99.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Cometa-Vitello-Combi-Soccer-Cleats-WhiteOrange-48828.aspx",
"Pantofola","D'Oro Cometa Vitello FG Boots - White/Green","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","99.99","-99.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Cometa-Vitello-FG-Firm-Ground-Soccer-Cleats-WhiteGreen-48819.aspx",
"Pantofola","D'Oro Cometa Vitello Combi Boots - White/Green","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11","0.0","99.99","-99.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Cometa-Vitello-Combi-Soccer-Cleats-WhiteGreen-48818.aspx",
"Pantofola","D'Oro Cometa Vitello TF Boots - White/Orange","SIZES  7, 8, 8, 9, 9, 10, 11, 12","0.0","79.99","-79.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Cometa-Vitello-Astro-Turf-Soccer-Cleats-WhiteOrange-48831.aspx",
"Pantofola","D'Oro Cometa Vitello Turf Boots - White/Green","SIZES  8, 8, 9, 9, 10, 10, 11, 12","0.0","79.99","-79.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Cometa-Vitello-Astro-Turf-Soccer-Cleats-WhiteGreen-48821.aspx",
"Pantofola","D'Oro Squadra Bianco Combi Boots - White","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","59.99","-59.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Squadra-Bianco-Combi-Boots-Soccer-Cleats-White-48785.aspx",
"Pantofola","D'Oro Squadra Bianco SG Boots - Whtie","SIZES  6, 6, 7, 7, 8, 8, 9, 10, 10, 11","0.0","59.99","-59.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-D%27Oro-Squadra-Bianco-SG-Boots-Soft-Ground-Soccer-Cleats-White-48783.aspx",
"Penalty","Brazil Pro Ultra MD Football Boots - White/Black","SIZES  6, 8, 9, 9, 10","100.0","50.0","50.0","http://www.prodirectsoccer.com/Products/Penalty-Football-Boots-Penalty-Brazil-Pro-Ultra-MD-Firm-Ground-Soccer-Cleats-WhiteBlack-52196.aspx",
"Penalty","S11 Pro MD Football Boots - White/Green/Black","SIZES  6, 8, 9, 10","110.0","45.0","65.0","http://www.prodirectsoccer.com/Products/Penalty-Football-Boots-Penalty-S11-Pro-MD-Firm-Ground-Scoccer-Cleats-WhiteGreenBlack-52178.aspx",
"Penalty","Futsal Max Huracane Pro - White/Black/Red","SIZES  7, 8, 9, 9, 10, 11","54.99","30.0","24.99","http://www.prodirectsoccer.com/Products/Penalty-Football-Boots-Penalty-Futsal-Max-Huracane-Pro-Soccer-Cleats-WhiteBlackRed-52209.aspx",
"Penalty","S11 R2 Turf Football Boots - White/Green/Black","SIZES  6, 7, 8, 9, 9, 10, 11","59.99","30.0","29.99","http://www.prodirectsoccer.com/Products/Penalty-Football-Boots-Penalty-S11-R2Turf-Astro-Turf-Soccer-Cleats-WhiteGreenBlack-52188.aspx",
"Penalty","S11 R2 MD Football Boots - White/Green/Black","SIZES  6, 7, 8, 9, 9, 10, 11","59.99","30.0","29.99","http://www.prodirectsoccer.com/Products/Penalty-Football-Boots-Penalty-S11-R2-MD-Firm-Ground-Scoccer-Cleats-WhiteGreenBlack-52182.aspx",
"Umbro","Geometra Pro SG Boots - White/Blue/Red","SIZES  6, 6, 7, 7","122.99","30.0","92.99","http://www.prodirectsoccer.com/Products/Umbro-Football-Boots-Umbro-Geometra-Pro-SG-Soft-Ground-Soccer-Cleats-WhiteBrilliant-BlueTrue-Red-47649.aspx",
"Penalty","Futsal Max Viento - White/Black/Red","SIZES  8, 9, 9, 10, 11","45.0","25.0","20.0","http://www.prodirectsoccer.com/Products/Penalty-Football-Boots-Penalty-Futsal-Max-Vento-Soccer-Cleats-WhiteBlackRed-52212.aspx",
"Umbro","Speciali 3 Pro SG Boots - White/Black/Pewter","SIZES  6, 6, 7, 7, 8","81.99","25.0","56.99","http://www.prodirectsoccer.com/Products/Umbro-Football-Boots-Umbro-Speciali-3-Pro-SG-Soft-Ground-Soccer-Cleats-Pearlised-WhiteBlackPewter-47706.aspx",
"Penalty","Futsal Ole Brigao - White/Black/Turquoise","SIZES  7, 10, 11","50.0","20.0","30.0","http://www.prodirectsoccer.com/Products/Penalty-Football-Boots-Penalty-Futsal-Ole-Brigao-Soccer-Cleats-WhiteBlackTurquoise-52217.aspx",
"Penalty","Futsal Max Vento - Yellow/Black","SIZES  8, 9, 9, 10, 11","44.99","25.0","19.99","http://www.prodirectsoccer.com/Products/Penalty-Football-Boots-Penalty-Futsal-Max-Vento-Soccer-Cleats-YellowBlack-52211.aspx",
"adidas","F50 adizero XTRX SG Leather - White/Lime/Onix","SIZES  6, 6, 7, 10, 11, 11, 12","160.0","55.0","105.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-F50-adizero-XTRX-SG-Leather-Soft-Ground-Soft-Ground-Soccer-Cleats-WhiteLimeOnix-46593.aspx",
"Mizuno","Morelia FG Boots - Black/White/Red","SIZES  5, 5, 6, 6, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","99.99","-99.99","http://www.prodirectsoccer.com/Products/Mizuno-Football-Boots-Mizuno-Morelia-FG-Firm-Ground-Soccer-Cleats-BlackWhiteRed-48360.aspx",
"Mizuno","Morelia Classic SG Football Boots - Blk/Wht/Red","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11","0.0","69.99","-69.99","http://www.prodirectsoccer.com/Products/Mizuno-Football-Boots-Morelia-Classic-SG-Soft-Ground-Soccer-Cleats-BlackWhiteRed-48635.aspx",
"Mizuno","Morelia Classic FG - Black.White/Red","SIZES  5, 6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","69.99","-69.99","http://www.prodirectsoccer.com/Products/Mizuno-Football-Boots-Mizuno-Morelia-Classic-FG-Firm-Ground-Soccer-Cleats-BlackWhiteRed-48361.aspx",
"Pantofola","d'Oro Ascoli Euro Deutschland Schwarz PU - Blk/Germany","SIZES  6, 6, 7, 7, 8","99.99","50.0","49.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-dOro-Ascoli-Euro-Deutschland-Schwarz-PU-Soccer-Cleats-BlackGermany-47959.aspx",
"Mizuno","Morelia Club AS Boots - Black/White/Red","SIZES  6, 8, 9, 10, 10, 11, 12","0.0","44.99","-44.99","http://www.prodirectsoccer.com/Products/Mizuno-Football-Boots-Mizuno-Morelia-Club-AS-Astro-Turf-Soccer-Cleats-BlackWhiteRed-48642.aspx",
"Mizuno","Morelia Club FG Boots - Black/White/Red","SIZES  5, 5, 6, 6, 7, 8, 8, 9, 9, 10, 10, 11, 12","45.0","26.99","18.01","http://www.prodirectsoccer.com/Products/Mizuno-Football-Boots-Mizuno-Morelia-Club-FG-Firm-Ground-Soccer-Cleats-BlackWhiteRed-48638.aspx",
"adidas","Predator LZ TRX AG - Blue/Red/Navy/White","SIZES  6, 8, 8, 9, 9, 10, 11, 11, 12","159.99","69.99","90.0","http://www.prodirectsoccer.com/Products/adidas-Soccer-Shoes-adidas-Predator-LZ-TRX-AG-Artificial-Grass-Soccer-Cleats-Bright-BlueInfraredCollegiate-NavyWhite-50875.aspx",
"Pantofola","d'Oro Ascoli Euro Les Bleus Ambra - Navy/France","SIZES  8, 9, 10, 10","99.99","50.0","49.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-dOro-Ascoli-Euro-Les-Bleus-Ambra-Soccer-Cleats-NavyFrance-47964.aspx",
"Pantofola","d'Oro Ascoli Euro Les Bleus PU - Navy/France","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","99.99","50.0","49.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-d%27Oro-Ascoli-Euro-Les-Bleus-PU-Soccer-Cleats-NavyFrance-47963.aspx",
"Pantofola","d'Oro Ascoli Espaa La Roja PU - Navy/Spanish Flag","SIZES  6, 7, 7, 9, 9, 10, 10, 11","99.99","50.0","49.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-d%27Oro-Ascoli-Espana-La-Roja-PU-Soccer-Cleats-NavySpanish-Flag-47948.aspx",
"Pantofola","d'Oro Ascoli Euro Italia PU - Azzurri/Italy","SIZES  6, 7, 7, 8, 8, 9, 9, 10, 10, 11","70.0","50.0","20.0","http://www.prodirectsoccer.com/Products/Pantofola-d%27Oro-Football-Boots-Pantofola-d%27Oro-Ascoli-Euro-Italia-PU-Soccer-Cleats-AzzurriItaly-47941.aspx",
"Lotto","Stadio Potenza II Italia 100 FG Boots - Wht/Grn/Red","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","89.99","-89.99","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Stadio-Potenza-II-Italia-100-FG-Firm-Ground-Soccer-Cleats-WhiteGreenRed-48692.aspx",
"Pantofola","d'Oro Ascoli Euro Les Bleus Blanc Ambra - White/France","SIZES  8, 8, 9, 9, 10, 10, 11","99.99","50.0","49.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-dOro-Ascoli-Euro-Les-Bleus-Blanc-Ambra-Soccer-Cleats-WhiteFrance-47966.aspx",
"Pantofola","d'Oro Ascoli Euro Les Bleus Blanc PU - White/France","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","99.99","50.0","49.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-dOro-Ascoli-Euro-Les-Bleus-Blanc-PU-Soccer-Cleats-WhiteFrance-47965.aspx",
"Pantofola","d'Oro Ascoli Euro Deutschland Weib Ambra - Wht/Germany","SIZES  7, 8, 8, 9, 9, 10, 11","99.99","50.0","49.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-dOro-Ascoli-Euro-Deutschland-Weib-Ambra-Soccer-Cleats-WhiteGermany-47958.aspx",
"Pantofola","d'Oro Ascoli Euro Deutschland PU - Wht/Germany","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","99.99","50.0","49.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-dOro-Ascoli-Euro-Deutschland-PU-Soccer-Cleats-WhiteGermany-47956.aspx",
"Pantofola","d'Oro Ascoli Espaa Blanco Ambra - White/Spanish Flag","SIZES  7, 8, 9, 9, 10, 11, 12","99.99","50.0","49.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-dOro-Ascoli-Espana-Blanco-Ambra-Soccer-Cleats-WhiteSpanish-Flag-47954.aspx",
"Pantofola","d'Oro Ascoli Espaa Blanco PU - White/Spanish Flag","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","99.99","50.0","49.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-d%27Oro-Ascoli-Espana-Blanco-PU-Soccer-Cleats-WhiteSpanish-Flag-47951.aspx",
"Pantofola","d'Oro Ascoli Euro Italia PU - White/Italy","SIZES  7, 7, 8, 8, 9, 9, 10, 10, 11, 12","70.0","50.0","20.0","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-dOro-Ascoli-Euro-Italia-PU-Soccer-Cleats-WhiteItalia-47946.aspx",
"adidas","adipure 11Pro TRX FG - Blue/White/Infrared","SIZES  6, 6, 7, 7, 8","124.99","55.0","69.99","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-adipure-11Pro-TRX-FG-Firm-Ground-Soccer-Cleats-Bright-BlueRunning-WhiteInfrared-46602.aspx",
"adidas","adipure 11Pro XTRX SG - Blue/White/Infrared","SIZES  6, 6, 7, 7, 8, 8","125.0","55.0","70.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-adipure-11Pro-XTRX-SG-Soft-Ground-Soccer-Cleats-Bright-BlueRunning-WhiteInfrared-46601.aspx",
"Puma","Evospeed Star Boots - Wht/Limoges/Red","SIZES  6, 7, 7, 8, 8, 9, 9, 10, 10, 11","70.0","35.0","35.0","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-Evospeed-Star-Indoor-Fives-Soccer-Cleats-WhiteLimogesRibbon-Red-47424.aspx",
"adidas","F50 adizero TRX WFG Leather - Silver/Pink/Blk","SIZES  6, 6, 7, 7","160.0","70.0","90.0","http://www.prodirectsoccer.com/Products/adidas-Womens-Football-Boots-adidas-F50-adizero-TRX-WFG-Leather-Firm-Ground-Soccer-Cleats-Metallic-SilverBright-PinkBlack-50946.aspx",
"Puma","PowerCat 1.12 SL FG Boots - Wht/Red/Limoges","SIZES  6, 6, 7, 7, 9, 9, 10, 11","179.99","65.0","114.99","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-PowerCat-112-SL-FG-Firm-Ground-Soccer-Cleats-WhiteRibbon-RedLimoges-47559.aspx",
"Puma","PowerCat 1.12 SG Boots - White/Red/Limoges","SIZES  6, 6, 7, 7","139.99","30.0","109.99","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-PowerCat-112-SG-Soft-Ground-Soccer-Cleats-WhiteRibbon-RedLimoges-47563.aspx",
"adidas","Predator LZ TRX WFG Cleats - Pink/Wht/Blk","SIZES  4, 5, 5, 6, 6, 7, 7, 8, 8, 9","159.99","69.99","90.0","http://www.prodirectsoccer.com/Products/adidas-Womens-Soccer-Shoes-adidas-Predator-LZ-TRX-FG-Firm-Ground-Soccer-Cleats-Bright-PinkRunning-WhiteBlack-50934.aspx",
"adidas","Predator LZ TRX FG Boots - Blue/White/Infrared","SIZES  6, 6, 7, 7, 8","160.0","55.0","105.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Predator-LZ-TRX-FG-Firm-Ground-Soccer-Cleats-BlueWhiteInfrared-46435.aspx",
"adidas","adipure 11Pro TRX FG MiCoach - Black/White/Slime","SIZES  6, 6, 7, 7","124.99","59.99","65.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-adipure-11Pro-TRX-FG-MiCoach-Firm-Ground-Soccer-Cleats-BlackWhiteSlime-41164.aspx",
"Pantofola","d'Oro Piceno Vitello Combi - Nero/Green","SIZES  5, 5, 6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","109.99","-109.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-dOro-Piceno-Vitello-Combi-Soccer-Cleats-NeroFluorescent-Green-41709.aspx",
"Pantofola","d'Oro Piceno Vitello PU - Nero/Green","SIZES  5, 6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11","0.0","109.99","-109.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-dOro-Piceno-Vitello-PU-Soccer-Cleats-NeroFluorescent-Green-41706.aspx",
"Pantofola","d'Oro Piceno Vitello PU - Nero/Rosso","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11","109.99","99.99","10.0","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-dOro-Piceno-Vitello-PU-Soccer-Cleats-NeroFluorescent-Rosso-41711.aspx",
"Pantofola","d'Oro Piceno Vitello Astro - Nero/Rosso","SIZES  5, 6, 8, 9, 10, 10, 11, 12","109.99","79.99","30.0","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-dOro-Piceno-Vitello-Astro-Soccer-Cleats-NeroFluorescent-Rosso-41716.aspx",
"Pantofola","d'Oro Piceno Vitello Astro - Nero/Green","SIZES  5, 6, 6, 7, 8, 8, 9, 10, 11, 12","109.99","79.99","30.0","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-dOro-Piceno-Vitello-Astro-Soccer-Cleats-NeroFluorescent-Green-41710.aspx",
"Pantofola","d'Oro Ascoli Vitello PU - Nero/Rosa","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 12","99.99","50.0","49.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-d%27Oro-Ascoli-Vitello-PU-Soccer-Cleats-NeroRosa-41699.aspx",
"Pantofola","d'Oro Ascoli Vitello Combi - NeroAqua","SIZES  6, 6, 7, 7","99.99","50.0","49.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-dOro-Ascoli-Vitello-Combi-Soccer-Cleats-NeroAqua-41697.aspx",
"Pantofola","d'Oro Ascoli Vitello PU - NeroAqua","SIZES  6, 7, 7, 8, 8","99.99","50.0","49.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-dOro-Ascoli-Vitello-PU-Soccer-Cleats-NeroAqua-41696.aspx",
"Pantofola","d'Oro Ascoli Vitello PU - Nero/Yellow","SIZES  5, 6, 6, 7, 7, 8, 8, 9, 9, 10, 11, 12","99.99","50.0","49.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Ascoli-Vitello-PU-Soccer-Cleats-NeroBianco-41513.aspx",
"Pantofola","d'Oro Piceno Vitello Italia Combi - White/Tan/Italia","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 11, 12","109.99","79.99","30.0","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-dOro-Piceno-Vitello-Italia-Combi-Soccer-Cleats-WhiteTanItalia-41719.aspx",
"Pantofola","d'Oro Piceno Vitello Italia PU - White/Tan/Italia","SIZES  6, 6, 7, 8, 8, 9, 10, 10, 11, 12","109.99","79.99","30.0","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-d%27Oro-Piceno-Vitello-Italia-PU-Soccer-Cleats-WhiteTanItalia-41718.aspx",
"Hummel","Old School FG - Wht/Grm","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 12","70.0","50.0","20.0","http://www.prodirectsoccer.com/Products/Football-Boots-Hummel-Old-School-FG-Firm-Ground-Soccer-Cleats-WhiteGreen-41050.aspx",
"Pantofola","d'Oro 1940 Vitello Combi - Black/White","SIZES  6, 6, 7","109.99","70.0","39.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-dOro-1940-Vitello-Mix-Soccer-Cleats-BlackWhite-Combi-38183.aspx",
"Pantofola","d'Oro 1920 Vitello PU - Black/White PU","SIZES  6, 6, 8, 10","109.99","70.0","39.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-dOro-1920-Vitello-FG-Firm-Ground-Soccer-Cleats-BlackWhite-PU-38182.aspx",
"Pantofola","d'Oro 1920 Vitello Combi - Black/Gold","SIZES  6, 6, 7","109.99","70.0","39.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-dOro-1940-Vitello-Mix-Soccer-Cleats-BlackGold-Combi-38180.aspx",
"Pantofola","d'Oro 1920 Vitello PU - Black/Gold PU","SIZES  6, 7, 8, 10, 12","109.99","70.0","39.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-d%27Oro-1920-Vitello-FG-Firm-Ground-Soccer-Cleats-BlackGold-PU-38179.aspx",
"Pantofola","d'Oro 1920 Vitello SG - Black/Gold Stud","SIZES  6, 6, 7","109.99","70.0","39.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-dOro-1920-Vitello-SG-Soft-Ground-Soccer-Cleats-BlackGold-Stud-38178.aspx",
"Pantofola","d'Oro Dream Combi - Black/Flo Green","SIZES  5, 6, 6, 7, 7","119.99","60.0","59.99","http://www.prodirectsoccer.com/Products/Boots-Pantofola-dOro-Dream-Mix-Soccer-Cleats-BlackFlourescent-Green-Combi-38195.aspx",
"Pantofola","d'Oro Dream Combi - Black/Flo Yellow","SIZES  6, 6, 7, 7","119.99","60.0","59.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-d%27Oro-Dream-Combi-All-Ground-Soccer-Cleats-BlackFlourescent-Yellow-38193.aspx",
"Pantofola","d'Oro Womens Lazzarini FG - Marina/Aqua PU","SIZES  3, 5, 6, 6, 7, 7, 8","0.0","109.99","-109.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Womens-Football-Boots-Pantofola-d%27Oro-Lazzarini-FG-Firm-Ground-Soccer-Cleats-NavyBaby-Blue-38204.aspx",
"Pantofola","d'Oro Womens Lazzarini FG - Grey","SIZES  3, 4, 5, 5, 6, 6, 7, 7, 8","0.0","109.99","-109.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Womens-Football-Boots-Pantofola-dOro-Lazzarini-FG-Firm-Ground-Soccer-Cleats-Grey-38206.aspx",
"Pantofola","d'Oro Lazzarini Combi - BIANCO/NAPOLI","SIZES  6, 7, 7, 12","119.99","80.0","39.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-dOro-Lazzarini-Mix-Soccer-Cleats-WhiteBaby-Blue-38203.aspx",
"Pantofola","d'Oro Lazzarini PU - BIANCO/NAPOLI","SIZES  6, 7, 7, 9, 10, 12","119.99","80.0","39.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-dOro-Lazzarini-FG-Firm-Ground-Soccer-Cleats-BiancoBaby-Blue-38202.aspx",
"Pantofola","d'Oro Lazzarini Stud - BIANCO/NAPOLI","SIZES  6, 6, 7, 7, 8, 9, 12","119.99","80.0","39.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-dOro-Lazzarini-SG-Soft-Ground-Soccer-Cleats-Bianco-Baby-Blue-38201.aspx",
"Pantofola","d'Oro Lazzarini Combi - Bianco/Tan","SIZES  6, 6, 7, 7, 8, 8, 9, 10, 11","0.0","80.0","-80.0","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-dOro-Lazzarini-Mix-Soccer-Cleats-BiancoTan-Combi-38200.aspx",
"Pantofola","d'Oro Lazzarini Canguro PU - Bianco/Tan","SIZES  6, 7, 7, 8, 8, 9, 9, 10, 10, 11","119.99","80.0","39.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-d%27Oro-Lazzarini-FG-Firm-Ground-Soccer-Cleats-BiancoTan-PU-38199.aspx",
"Pantofola","d'Oro Lazzarini SG - White/Tan","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 11, 12","0.0","80.0","-80.0","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-d%27Oro-Lazzarini-SG-Soft-Ground-Soccer-Cleats-BiancoTan-Stud-38198.aspx",
"Pantofola","d'Oro Dream Combi - White/Tan","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","80.0","-80.0","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-dOro-Dream-Mix-Soccer-Cleats-WhiteTan-Combi-38190.aspx",
"Pantofola","d'Oro Dream PU - White/Tan","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11","0.0","80.0","-80.0","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-dOro-Dream-FG-Firm-Ground-Soccer-Cleats-WhiteTan-PU-38189.aspx",
"Pantofola","d'Oro Dream SG - White/Tan Stud","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","119.99","80.0","39.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-d%27Oro-Dream-SG-Soft-Ground-Soccer-Cleats-WhiteTan-Stud-38188.aspx",
"Pantofola","d'Oro Dream Canguro Napoli Combi - White/Blue","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11","0.0","80.0","-80.0","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-dOro-Dream-Canguro-Napoli-Mix-Soccer-Cleats-WhiteBaby-Blue-38187.aspx",
"Pantofola","d'Oro Dream Canguro Napoli PU - White/Blue","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11","0.0","80.0","-80.0","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-dOro-Dream-Canguro-Napoli-PU-Firm-Ground-Soccer-Cleats-WhiteBaby-Blue-38186.aspx",
"Pantofola","d'Oro Dream Canguro Napoli Stud SG - White/Blue","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","119.99","80.0","39.99","http://www.prodirectsoccer.com/Products/Pantofola-dOro-Football-Boots-Pantofola-d%27Oro-Dream-Canguro-Napoli-Stud-SG-Soft-Ground-Soccer-Cleats-WhiteBaby-Blue-38185.aspx",
"Asics","Lethal RS FG - Black/White/Blue","SIZES  8","59.99","29.99","30.0","http://www.prodirectsoccer.com/Products/Asics-Football-Boots-Asics-Lethal-RS-FG-Firm-Ground-Soccer-Cleats-BlackWhitePacific-Blue-34403.aspx",
"Puma","King Pro SG - Blk/Wht/Gold","SIZES  5, 5, 6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12, 13","94.99","60.0","34.99","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-King-Pro-SG-Soft-Ground-Soccer-Cleats-BlackWhiteGold-34290.aspx",
"Puma","Liga Classic i FG - Blk/Wht/Silver","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 13","64.99","52.0","12.99","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-Liga-Classic-i-FG-Firm-Ground-Soccer-Cleats-BlackWhitePuma-Silver-34292.aspx",
"Puma","Liga Classic SG - Blk/Wht/Silv","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 11","64.99","52.0","12.99","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-Liga-Classic-SG-Soft-Ground-Soccer-Cleats-BlackWhitePuma-Silver-34291.aspx",
